time,open,high,low,close,Plot,Plot,Plot,Plot,Plot,Volume,Volume MA,Conversion Line,Base Line,Lagging Span,Lead 1,Lead 2,Plot,Plot,Plot,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,vwaprizz14,vwaprizz14_ema,Plot,Plot,RIZZY-2,a boaring middle line,a_boaring_line,a_boaring_line,buy,sell_sig,sell_sig,sell_sig,sell_sig,test,RSI
1556638200,6.115,6.12,6.11,6.12,5.934205377001178,5.882500000000018,5.921666666666658,NaN,NaN,500,160,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.774059657599636,44.897952811888395,33.774059657599636,44.897952811888395,88.33505448072506,50,90,10,0,0,0,0,0,0,88.33505448072506
1559064600,6.06,6.06,5.85,5.85,5.9173643016009425,5.882500000000018,5.9143333333333254,NaN,NaN,600,175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.536692612903806,46.849784785357116,59.536692612903806,46.849784785357116,38.084387124791206,50,90,10,0,0,0,0,0,0,38.084387124791206
1559575800,5.98,5.98,5.98,5.98,5.929891441280754,5.927500000000018,5.911333333333325,NaN,NaN,100,175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.52608146168442,48.00662434220076,55.52608146168442,48.00662434220076,59.99754545833793,50,90,10,0,0,0,0,0,0,59.99754545833793
1559583000,5.81,5.81,5.81,5.81,5.905913153024603,5.940000000000017,5.901333333333325,NaN,NaN,300,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.079605451240774,48.14968849007276,49.079605451240774,48.14968849007276,31.157257619519996,50,90,10,0,0,0,0,0,0,31.157257619519996
1559586600,5.83,5.83,5.83,5.83,5.890730522419682,5.867500000000017,5.887333333333325,NaN,NaN,200,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.347077727279135,47.90934038836694,46.347077727279135,47.90934038836694,38.15245020986386,50,90,10,0,0,0,0,0,0,38.15245020986386
1560191400,5.81,5.81,5.81,5.81,5.874584417935745,5.857500000000016,5.8759999999999915,NaN,NaN,200,185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.48456900286156,47.586037536966224,45.48456900286156,47.586037536966224,31.708561276310704,50,90,10,0,0,0,0,0,0,31.708561276310704
1561570200,5.81,5.81,5.81,5.81,5.861667534348596,5.8150000000000155,5.865999999999991,NaN,NaN,100,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.32983551366408,46.61854393385927,40.32983551366408,46.61854393385927,31.708561276310704,50,90,10,0,0,0,0,0,0,31.708561276310704
1563204600,6.21,6.21,6.21,6.21,5.9313340274788775,5.915000000000016,5.871999999999991,NaN,NaN,100,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.50333377767427,45.66984924636794,39.50333377767427,45.66984924636794,95.29409937573938,50,90,10,0,0,0,0,0,0,95.29409937573938
1563215400,6.83,6.83,6.83,6.83,6.1110672219831015,6.165000000000017,5.8949999999999925,NaN,NaN,100,170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.92762067757798,47.43755210386261,58.92762067757798,47.43755210386261,98.78913065519507,50,90,10,0,0,0,0,0,0,98.78913065519507
1563298200,7.16,7.16,7.16,7.16,6.320853777586481,6.502500000000017,5.928999999999992,NaN,NaN,200,175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.7332778102784,50.81031553138471,72.7332778102784,50.81031553138471,99.3237659292727,50,90,10,0,1,0,1,0,0,99.3237659292727
1563301800,7.25,7.25,7.25,7.25,6.506683022069185,6.862500000000018,5.9829999999999925,NaN,NaN,200,180,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.9402883020928,55.62764523414579,86.9402883020928,55.62764523414579,99.4550167540598,50,90,10,0,1,0,1,0,0,99.4550167540598
1563305400,7.24,7.45,7.24,7.45,6.695346417655348,7.172500000000017,6.042666666666659,NaN,NaN,600,205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.71120988946807,59.90545385485542,87.71120988946807,59.90545385485542,99.7074113182479,50,90,10,0,1,0,1,0,0,99.7074113182479
1563370200,7.7,7.72,7.68,7.71,6.898277134124278,7.392500000000018,6.112999999999993,NaN,NaN,500,225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.98952827939299,63.78333044479376,88.98952827939299,63.78333044479376,99.86725381300926,50,90,10,0,1,0,1,0,0,99.86725381300926
1563373800,7.69,8.14,7.69,8.14,7.146621707299422,7.637500000000018,6.20266666666666,NaN,NaN,700,255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.04801254036741,67.55195472420358,92.04801254036741,67.55195472420358,99.9527089929205,50,90,10,0,1,0,1,0,0,99.9527089929205
1563377400,7.57,7.57,7.57,7.57,7.231297365839538,7.717500000000019,6.272333333333327,NaN,NaN,200,260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.9168122274165,70.93393572463197,92.9168122274165,70.93393572463197,36.92812484591988,50,90,10,0,1,0,1,0,0,36.92812484591988
1563381000,7.58,7.83,7.58,7.83,7.35103789267163,7.812500000000019,6.353333333333327,NaN,NaN,500,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.00351967354543,73.47654691782043,90.00351967354543,73.47654691782043,59.960292182393005,50,90,10,0,1,0,1,0,0,59.960292182393005
1563384600,8.35,8.35,8.35,8.35,7.550830314137303,7.972500000000018,6.44866666666666,NaN,NaN,100,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.41647120015512,75.46853682213172,88.41647120015512,75.46853682213172,83.72828226334993,50,90,10,0,1,0,1,0,0,83.72828226334993
1563388200,8.3,8.3,8.3,8.3,7.700664251309843,8.012500000000017,6.542666666666661,NaN,NaN,300,285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.70960009121977,77.23401192467679,88.70960009121977,77.23401192467679,75.14952367820574,50,90,10,0,1,0,1,0,0,75.14952367820574
1563391800,8.36,8.36,8.36,8.36,7.8325314010478735,8.210000000000017,6.614666666666661,NaN,NaN,100,285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.40224083793538,78.8564424464446,89.40224083793538,78.8564424464446,80.05424183091861,50,90,10,0,1,0,1,0,0,80.05424183091861
1563460200,8.3,8.3,8.3,8.3,7.926025120838299,8.327500000000018,6.684666666666661,NaN,NaN,100,285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.63616360536356,80.29373860096713,89.63616360536356,80.29373860096713,57.397318408589385,50,90,10,0,1,0,1,0,0,57.397318408589385
1563463800,8.18,8.18,8.18,8.18,7.976820096670639,8.285000000000018,6.747666666666662,NaN,NaN,100,265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.29808557437373,82.02765153075468,93.29808557437373,82.02765153075468,26.920826708006373,50,90,10,0,1,0,1,0,0,26.920826708006373
1563467400,8.4,8.4,8.4,8.4,8.061456077336512,8.310000000000016,6.820666666666662,NaN,NaN,200,245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.94235674164784,82.94961222554043,88.94235674164784,82.94961222554043,75.20138282213352,50,90,10,0,1,0,1,0,0,75.20138282213352
1563471000,8.47,8.7,8.47,8.7,8.18916486186921,8.395000000000017,6.906999999999995,NaN,NaN,400,260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.48607285708638,83.82114030974657,89.48607285708638,83.82114030974657,91.14904910220709,50,90,10,0,1,0,1,0,0,91.14904910220709
1563478200,8.69,8.75,8.69,8.75,8.30133188949537,8.507500000000018,7.000333333333328,NaN,NaN,600,275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.8981992587524,84.76474816961401,90.8981992587524,84.76474816961401,92.71144134235027,50,90,10,0,1,0,1,0,0,92.71144134235027
1563546600,8.46,8.46,8.46,8.46,8.333065511596295,8.577500000000018,7.081333333333329,NaN,NaN,400,285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.93003764476319,85.7201200996339,91.93003764476319,85.7201200996339,30.42051952791438,50,90,10,0,1,0,1,0,0,30.42051952791438
1563550200,8.89,8.89,8.89,8.89,8.444452409277037,8.700000000000019,7.179666666666662,NaN,NaN,200,285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.42798528560641,86.61450212443023,92.42798528560641,86.61450212443023,76.74848163225178,50,90,10,0,1,0,1,0,0,76.74848163225178
1563802200,9.14,9.2,9.14,9.2,8.595561927421631,8.825000000000017,7.2886666666666615,NaN,NaN,310,295.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.84586126543498,87.44535000989752,92.84586126543498,87.44535000989752,88.13716794409845,50,90,10,0,1,0,1,0,0,88.13716794409845
1563888600,9.6,9.6,9.6,9.6,8.796449541937305,9.037500000000017,7.4136666666666615,NaN,NaN,100,295.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.86898756000724,88.56850168324549,95.86898756000724,88.56850168324549,94.7602569807985,50,90,10,0,1,0,1,0,0,94.7602569807985
1563903000,9.45,9.45,9.45,9.45,8.927159633549843,9.285000000000016,7.535333333333328,NaN,NaN,100,295.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.04701984394481,89.69897077133874,97.04701984394481,89.69897077133874,66.79233946550991,50,90,10,0,1,0,1,0,0,66.79233946550991
1563910200,9.25,9.25,9.25,9.25,8.991727706839875,9.375000000000016,7.651666666666661,NaN,NaN,100,290.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.6612669299542,89.96061025915414,91.6612669299542,89.96061025915414,37.375741313748456,50,90,10,0,1,0,1,0,0,37.375741313748456
1563982200,9.55,9.59,9.55,9.59,9.1113821654719,9.472500000000014,7.767333333333328,NaN,NaN,400,300.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,85.0081824969389,89.30028655752544,85.0081824969389,89.30028655752544,74.92445591937283,50,90,10,0,1,0,1,0,0,74.92445591937283
1564083000,9.395,9.395,9.395,9.395,9.168105732377521,9.421250000000013,7.885499999999995,NaN,NaN,100,275.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.00548326916996,88.86097945241137,86.00548326916996,88.86097945241137,44.39278561175629,50,90,10,0,1,0,1,0,0,44.39278561175629
1564497000,9.68,9.72,9.68,9.72,9.278484585902017,9.488750000000014,8.010166666666661,NaN,NaN,400,270.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,86.39377732707602,88.53201916903332,86.39377732707602,88.53201916903332,76.42094893416584,50,90,10,0,1,0,1,0,0,76.42094893416584
1564500600,9.97,9.98,9.95,9.95,9.412787668721615,9.663750000000014,8.148166666666661,NaN,NaN,400,255.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,87.79504837621303,88.43375639665729,87.79504837621303,88.43375639665729,87.01036903980085,50,90,10,0,1,0,1,0,0,87.01036903980085
1564507800,9.2,9.2,9.2,9.2,9.370230134977291,9.566250000000014,8.260499999999995,NaN,NaN,200,255.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.48124992975785,88.5734222010707,89.48124992975785,88.5734222010707,22.146061743954718,50,90,10,0,1,0,1,0,0,22.146061743954718
1564590600,9.41,9.41,9.41,9.41,9.378184107981832,9.570000000000014,8.380499999999994,NaN,NaN,121,236.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.83840648159783,87.40875343847432,79.83840648159783,87.40875343847432,45.0753323035796,50,90,10,0,1,0,1,0,0,45.0753323035796
1564597800,9.21,9.21,9.21,9.21,9.344547286385467,9.442500000000015,8.493833333333328,NaN,NaN,100,236.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.42495437248552,83.01091356300915,54.42495437248552,83.01091356300915,28.876232548875095,50,90,10,0,0,0,0,0,0,28.876232548875095
1564673400,9.27,9.27,9.25,9.25,9.325637829108373,9.267500000000016,8.595166666666662,NaN,NaN,200,231.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.61457995484216,79.09140241525355,53.61457995484216,79.09140241525355,37.81535872494631,50,90,10,0,0,0,0,0,0,37.81535872494631
1564752600,9.44,9.44,9.44,9.44,9.348510263286698,9.327500000000015,8.682166666666662,NaN,NaN,100,231.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.42906466975635,75.53642404918726,52.42906466975635,75.53642404918726,71.65694028194588,50,90,10,0,0,0,0,0,0,71.65694028194588
1565026200,8.805,8.805,8.805,8.805,9.23980821062936,9.176250000000014,8.736999999999995,NaN,NaN,100,231.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.471736589252416,73.66113238786261,61.471736589252416,73.66113238786261,15.451222892060429,50,90,10,0,0,0,0,0,0,15.451222892060429
1565098200,9.31,9.31,9.31,9.31,9.253846568503487,9.201250000000014,8.805666666666662,NaN,NaN,100,231.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.53004839142679,69.91032118833783,45.53004839142679,69.91032118833783,62.382376960589944,50,90,10,0,0,0,0,0,0,62.382376960589944
1565105400,9.01,9.01,9,9,9.203077254802789,9.138750000000014,8.857333333333328,NaN,NaN,1496,296.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.71001158642203,67.75027990808239,53.71001158642203,67.75027990808239,37.09964609502371,50,90,10,0,0,0,0,0,0,37.09964609502371
1565271000,9.25,9.35,9.25,9.35,9.23246180384223,9.116250000000015,8.911999999999997,NaN,NaN,1550,353.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.436774494599426,64.37514585295133,42.436774494599426,64.37514585295133,67.15665613694391,50,90,10,0,0,0,0,0,0,67.15665613694391
1565278200,9.68,10,9.59,9.59,9.303969443073786,9.312500000000016,8.96033333333333,NaN,NaN,1200,383.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.86816976436631,62.974215707806664,53.86816976436631,62.974215707806664,80.15914089852454,50,90,10,0,0,0,0,0,0,80.15914089852454
1565281800,9.56,9.56,9.56,9.56,9.355175554459029,9.375000000000016,9.026666666666664,NaN,NaN,200,373.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.511592658521494,62.51253263456864,59.511592658521494,62.51253263456864,72.94001156145286,50,90,10,0,0,0,0,0,0,72.94001156145286
1565357400,9.8,9.8,9.8,9.8,9.444140443567225,9.575000000000017,9.09233333333333,NaN,NaN,100,368.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.6506363847154,62.13094646792155,59.6506363847154,62.13094646792155,88.9141998072907,50,90,10,0,0,0,0,0,0,88.9141998072907
1565796600,9.24,9.24,9.24,9.24,9.40331235485378,9.547500000000017,9.121999999999996,NaN,NaN,100,358.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.28419879849531,62.95138011199805,68.28419879849531,62.95138011199805,23.679826751023256,50,90,10,0,0,0,0,0,0,23.679826751023256
1565803800,9.19,9.28,9.19,9.28,9.378649883883025,9.470000000000017,9.154666666666662,NaN,NaN,200,363.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.49818839736028,61.957621216713015,55.49818839736028,61.957621216713015,30.920161444127643,50,90,10,0,0,0,0,0,0,30.920161444127643
1565893800,9.4,9.4,9.4,9.4,9.38291990710642,9.430000000000016,9.189333333333328,NaN,NaN,200,368.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.262404204401996,60.39825894840488,50.262404204401996,60.39825894840488,55.97787895452647,50,90,10,0,0,0,0,0,0,55.97787895452647
1565976600,9.65,9.65,9.65,9.65,9.436335925685135,9.392500000000016,9.234333333333327,NaN,NaN,550,390.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.94291296169194,58.737546150176485,47.94291296169194,58.737546150176485,82.4710721552832,50,90,10,0,0,0,0,0,0,82.4710721552832
1565980200,9.37,9.4,9.37,9.4,9.429068740548107,9.432500000000015,9.274999999999993,NaN,NaN,400,390.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.651656153246314,58.59276081725246,57.651656153246314,58.59276081725246,37.42508380673598,50,90,10,0,0,0,0,0,0,37.42508380673598
1566225000,9.4,9.4,9.4,9.4,9.423254992438485,9.462500000000015,9.308333333333326,NaN,NaN,100,390.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.59349479604108,58.059525347757614,54.59349479604108,58.059525347757614,37.42508380673598,50,90,10,0,0,0,0,0,0,37.42508380673598
1566228600,9.88,10.14,9.88,10.14,9.566603993950789,9.647500000000015,9.356333333333327,NaN,NaN,1600,450.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.0533349304797,56.85869995878723,49.0533349304797,56.85869995878723,91.61986048311276,50,90,10,0,0,0,0,0,0,91.61986048311276
1566232200,10.32,10.32,10.32,10.32,9.71728319516063,9.815000000000015,9.408666666666658,NaN,NaN,100,435.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.47092018123286,58.00699598844665,65.47092018123286,58.00699598844665,94.10403793695475,50,90,10,0,0,0,0,0,0,94.10403793695475
1566243000,9.96,9.96,9.96,9.96,9.765826556128506,9.955000000000016,9.458666666666659,NaN,NaN,250,438.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.95525273787923,59.06676355503766,65.95525273787923,59.06676355503766,43.053526985420454,50,90,10,0,0,0,0,0,0,43.053526985420454
1566405000,10.98,10.98,10.98,10.98,10.008661244902806,10.350000000000017,9.528333333333327,NaN,NaN,400,452.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.08555135378015,60.002601928203326,66.08555135378015,60.002601928203326,86.02235496588705,50,90,10,0,0,0,0,0,0,86.02235496588705
1566408600,10.9,10.9,10.9,10.9,10.186928995922244,10.540000000000017,9.584999999999992,NaN,NaN,1000,497.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.37790720363736,62.58597596492786,79.37790720363736,62.58597596492786,76.91827574902976,50,90,10,0,1,0,1,0,0,76.91827574902976
1566415800,10.76,10.76,10.76,10.76,10.301543196737795,10.650000000000016,9.623666666666658,NaN,NaN,200,497.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.7203949251615,65.13723182629235,81.7203949251615,65.13723182629235,56.12757863185555,50,90,10,0,1,0,1,0,0,56.12757863185555
1566495000,10.42,10.42,10.42,10.42,10.325234557390235,10.765000000000017,9.655999999999993,NaN,NaN,100,497.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.61671248544364,67.33449591417919,81.61671248544364,67.33449591417919,24.267544934327773,50,90,10,0,1,0,1,0,0,24.267544934327773
1566502200,10.44,10.44,10.44,10.44,10.348187645912187,10.630000000000017,9.695666666666659,NaN,NaN,100,497.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.02776594648006,68.22693191848597,74.02776594648006,68.22693191848597,29.008413138280574,50,90,10,0,1,0,1,0,0,29.008413138280574
1566570600,10.09,10.09,10.09,10.09,10.296550116729751,10.427500000000018,9.712333333333326,NaN,NaN,200,502.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.9657124993057,68.59210266259527,70.9657124993057,68.59210266259527,9.090674944005585,50,90,10,0,1,0,1,0,0,9.090674944005585
1566588600,9.75,9.85,9.75,9.85,10.2072400933838,10.200000000000019,9.727499999999994,NaN,NaN,300,442.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.22968026602047,66.41044634305196,52.22968026602047,66.41044634305196,4.68193427589469,50,90,10,0,0,0,0,0,0,4.68193427589469
1566833400,9.35,9.84,9.35,9.84,10.13379207470704,10.055000000000017,9.731499999999992,NaN,NaN,782,404.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.30011195687952,63.595735091562304,45.30011195687952,63.595735091562304,4.500066357384753,50,90,10,0,0,0,0,0,0,4.500066357384753
1566837000,9.77,9.77,9.77,9.77,10.061033659765632,9.887500000000017,9.725499999999991,NaN,NaN,100,349.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.75402776336388,60.01684078113585,36.75402776336388,60.01684078113585,2.9148819540491075,50,90,10,0,0,0,0,0,0,2.9148819540491075
1566912600,10,10,10,10,10.048826927812506,9.865000000000016,9.752166666666659,NaN,NaN,100,344.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.96769012233752,56.94362069329607,36.96769012233752,56.94362069329607,70.71195984159438,50,90,10,0,0,0,0,0,0,70.71195984159438
1566916200,9.48,9.48,9.48,9.48,9.935061542250006,9.772500000000017,9.754499999999991,NaN,NaN,100,344.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.02612341186815,55.88795438910568,49.02612341186815,55.88795438910568,17.007680152590865,50,90,10,0,0,0,0,0,0,17.007680152590865
1566919800,9.75,9.91,9.66,9.91,9.930049233800005,9.790000000000017,9.777833333333326,NaN,NaN,500,364.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.68421254809754,53.8607888103046,40.68421254809754,53.8607888103046,63.213637622658716,50,90,10,0,0,0,0,0,0,63.213637622658716
1566930600,9.77,9.77,9.71,9.71,9.886039387040004,9.775000000000016,9.793166666666659,NaN,NaN,1025,405.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.33311489405787,52.45709895480503,43.33311489405787,52.45709895480503,41.645269665500486,50,90,10,0,0,0,0,0,0,41.645269665500486
1567175400,9.61,9.61,9.61,9.61,9.830831509632002,9.677500000000016,9.798833333333327,NaN,NaN,100,400.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.84493705081298,51.04214403427276,41.84493705081298,51.04214403427276,31.05079866097833,50,90,10,0,0,0,0,0,0,31.05079866097833
1567708200,9.76,9.76,9.76,9.76,9.8166652077056,9.747500000000016,9.83066666666666,NaN,NaN,100,377.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.35368213043449,49.61701578042766,40.35368213043449,49.61701578042766,60.89527990670271,50,90,10,0,0,0,0,0,0,60.89527990670271
1567794600,9.58,9.58,9.41,9.41,9.73533216616448,9.622500000000016,9.833999999999994,NaN,NaN,400,377.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.97280141290035,48.19778719809068,38.97280141290035,48.19778719809068,20.164304127624263,50,90,10,0,0,0,0,0,0,20.164304127624263
1568035800,9.82,9.88,9.82,9.88,9.764265732931584,9.665000000000017,9.863333333333326,NaN,NaN,200,382.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.92679443223638,46.16165482931011,32.92679443223638,46.16165482931011,71.4504583035991,50,90,10,0,0,0,0,0,0,71.4504583035991
1568046600,9.77,9.77,9.77,9.77,9.765412586345267,9.705000000000016,9.877333333333326,NaN,NaN,200,312.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.226283846713805,46.83693869829727,51.226283846713805,46.83693869829727,54.93247542855797,50,90,10,0,0,0,0,0,0,54.93247542855797
1568050200,9.82,9.88,9.82,9.88,9.788330069076213,9.735000000000017,9.886999999999993,NaN,NaN,500,332.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.14598413788988,47.144811423576286,49.14598413788988,47.144811423576286,69.1816873397459,50,90,10,0,0,0,0,0,0,69.1816873397459
